word,werewolf_freq,villager_freq,log_ratio,werewolf_count,villager_count
threat,0.0,0.0002581977794990963,-10.0,0,1
flags.,0.0,0.0005163955589981926,-10.0,0,2
guard,0.0,0.0002581977794990963,-10.0,0,1
context,0.0,0.0002581977794990963,-10.0,0,1
position.,0.0,0.0005163955589981926,-10.0,0,2
evaluation.,0.0,0.0002581977794990963,-10.0,0,1
caution.,0.0,0.0002581977794990963,-10.0,0,1
"suspicion,",0.0,0.0002581977794990963,-10.0,0,1
players,0.0,0.001549186676994578,-10.0,0,6
"defensive,",0.0,0.0010327911179963851,-10.0,0,4
steps.,0.0,0.0002581977794990963,-10.0,0,1
"communication,",0.0,0.0002581977794990963,-10.0,0,1
shared,0.0,0.0002581977794990963,-10.0,0,1
vote,0.0,0.0002581977794990963,-10.0,0,1
sign,0.0,0.0012909888974954814,-10.0,0,5
hidden,0.0,0.0010327911179963851,-10.0,0,4
issue.,0.0,0.0002581977794990963,-10.0,0,1
pushing,0.0,0.0002581977794990963,-10.0,0,1
"aligned,",0.0,0.0002581977794990963,-10.0,0,1
werewolves.,0.0,0.0010327911179963851,-10.0,0,4
levels,0.0,0.0002581977794990963,-10.0,0,1
targeted,0.0,0.0005163955589981926,-10.0,0,2
instincts,0.0,0.0005163955589981926,-10.0,0,2
consensus,0.0,0.000774593338497289,-10.0,0,3
sentiments,0.0,0.0005163955589981926,-10.0,0,2
victory.,0.0,0.0002581977794990963,-10.0,0,1
arguments,0.0,0.0005163955589981926,-10.0,0,2
comfortable,0.0,0.0002581977794990963,-10.0,0,1
misinterpretations.,0.0,0.0002581977794990963,-10.0,0,1
misjudgments.,0.0,0.0002581977794990963,-10.0,0,1
convincing,0.0,0.0005163955589981926,-10.0,0,2
conclusions,0.0,0.000774593338497289,-10.0,0,3
agree,0.0,0.002581977794990963,-10.0,0,10
voting,0.0,0.0018073844564936742,-10.0,0,7
"concerning,",0.0,0.0005163955589981926,-10.0,0,2
concerning,0.0,0.0005163955589981926,-10.0,0,2
built,0.0,0.0002581977794990963,-10.0,0,1
distract,0.0,0.0002581977794990963,-10.0,0,1
solid,0.0,0.0002581977794990963,-10.0,0,1
have,0.0,0.002581977794990963,-10.0,0,10
following,0.0,0.0002581977794990963,-10.0,0,1
discussion.,0.0,0.0018073844564936742,-10.0,0,7
evaluation,0.0,0.000774593338497289,-10.0,0,3
findings,0.0,0.0002581977794990963,-10.0,0,1
"evidence,",0.0,0.0002581977794990963,-10.0,0,1
working,0.0,0.0005163955589981926,-10.0,0,2
alienating,0.0,0.0002581977794990963,-10.0,0,1
insights.,0.0,0.0002581977794990963,-10.0,0,1
wise.,0.0,0.0002581977794990963,-10.0,0,1
strong,0.0,0.001549186676994578,-10.0,0,6
astray.,0.0,0.0002581977794990963,-10.0,0,1
"thoughts,",0.0,0.0002581977794990963,-10.0,0,1
"well,",0.0,0.0002581977794990963,-10.0,0,1
flag.,0.0,0.0002581977794990963,-10.0,0,1
shared.,0.0,0.0002581977794990963,-10.0,0,1
closely;,0.0,0.000774593338497289,-10.0,0,3
observing,0.0,0.000774593338497289,-10.0,0,3
much.,0.0,0.0005163955589981926,-10.0,0,2
bandwagon,0.0,0.0002581977794990963,-10.0,0,1
quiet.,0.0,0.0005163955589981926,-10.0,0,2
actions,0.0,0.0010327911179963851,-10.0,0,4
swayed,0.0,0.0002581977794990963,-10.0,0,1
manipulation.,0.0,0.0005163955589981926,-10.0,0,2
"player5,",0.0,0.0005163955589981926,-10.0,0,2
drive,0.0,0.0002581977794990963,-10.0,0,1
suggest,0.0,0.000774593338497289,-10.0,0,3
aligning,0.0,0.000774593338497289,-10.0,0,3
nature.,0.0,0.0002581977794990963,-10.0,0,1
innocence,0.0,0.0002581977794990963,-10.0,0,1
profile,0.0,0.0002581977794990963,-10.0,0,1
player's,0.0,0.0010327911179963851,-10.0,0,4
openly,0.0,0.0005163955589981926,-10.0,0,2
groupthink.,0.0,0.0005163955589981926,-10.0,0,2
some,0.0,0.0005163955589981926,-10.0,0,2
spoken,0.0,0.0002581977794990963,-10.0,0,1
has,0.0,0.0018073844564936742,-10.0,0,7
effect.,0.0,0.0002581977794990963,-10.0,0,1
"agreeable,",0.0,0.0005163955589981926,-10.0,0,2
strengthens,0.0,0.000774593338497289,-10.0,0,3
suggests,0.0,0.0002581977794990963,-10.0,0,1
"sentiment,",0.0,0.0002581977794990963,-10.0,0,1
fairly.,0.0,0.0002581977794990963,-10.0,0,1
down.,0.0,0.0002581977794990963,-10.0,0,1
investigate,0.0,0.0002581977794990963,-10.0,0,1
"page,",0.0,0.0002581977794990963,-10.0,0,1
analyzing,0.0,0.0002581977794990963,-10.0,0,1
suspect,0.0,0.0002581977794990963,-10.0,0,1
thoughts,0.0,0.0002581977794990963,-10.0,0,1
watch,0.0,0.0005163955589981926,-10.0,0,2
"alignment,",0.0,0.0002581977794990963,-10.0,0,1
contributing,0.0,0.0005163955589981926,-10.0,0,2
"action,",0.0,0.0002581977794990963,-10.0,0,1
alignment,0.0,0.0005163955589981926,-10.0,0,2
"repetitive,",0.0,0.0002581977794990963,-10.0,0,1
intentions,0.0,0.0002581977794990963,-10.0,0,1
"villager,",0.0,0.0010327911179963851,-10.0,0,4
vote.,0.0,0.0005163955589981926,-10.0,0,2
sowing,0.0,0.0002581977794990963,-10.0,0,1
very,0.0,0.0005163955589981926,-10.0,0,2
"points,",0.0,0.0002581977794990963,-10.0,0,1
navigate,0.0,0.0002581977794990963,-10.0,0,1
consistent,0.0,0.0005163955589981926,-10.0,0,2
beneficial,0.0,0.0002581977794990963,-10.0,0,1
team.,0.0,0.0005163955589981926,-10.0,0,2
guilt.,0.0,0.0018073844564936742,-10.0,0,7
left.,0.0,0.0002581977794990963,-10.0,0,1
insights,0.0,0.0002581977794990963,-10.0,0,1
examine,0.0,0.0002581977794990963,-10.0,0,1
motives,0.0,0.0002581977794990963,-10.0,0,1
active,0.0,0.0002581977794990963,-10.0,0,1
alignment.,0.0,0.0002581977794990963,-10.0,0,1
moving,0.0,0.0002581977794990963,-10.0,0,1
werewolf,0.0,0.0002581977794990963,-10.0,0,1
"information,",0.0,0.000774593338497289,-10.0,0,3
previous,0.0,0.0005163955589981926,-10.0,0,2
"me,",0.0,0.000774593338497289,-10.0,0,3
role.,0.0,0.000774593338497289,-10.0,0,3
recent,0.0,0.0002581977794990963,-10.0,0,1
carefully.,0.0,0.0005163955589981926,-10.0,0,2
promote,0.0,0.0002581977794990963,-10.0,0,1
distraction.,0.0,0.0002581977794990963,-10.0,0,1
"good,",0.0,0.0005163955589981926,-10.0,0,2
genuine.,0.0,0.0002581977794990963,-10.0,0,1
"track,",0.0,0.0002581977794990963,-10.0,0,1
gauge,0.0,0.0005163955589981926,-10.0,0,2
"players,",0.0,0.0005163955589981926,-10.0,0,2
comments.,0.0,0.0002581977794990963,-10.0,0,1
vocal,0.0,0.0005163955589981926,-10.0,0,2
truth,0.0,0.0002581977794990963,-10.0,0,1
after,0.0,0.0002581977794990963,-10.0,0,1
dynamics,0.0,0.0002581977794990963,-10.0,0,1
"rounds,",0.0,0.0002581977794990963,-10.0,0,1
"now,",0.0,0.0002581977794990963,-10.0,0,1
can't,0.0,0.0002581977794990963,-10.0,0,1
player3's,0.0,0.004647560030983733,-10.0,0,18
"aligning,",0.0,0.0002581977794990963,-10.0,0,1
means,0.0,0.0002581977794990963,-10.0,0,1
commitment,0.0,0.0002581977794990963,-10.0,0,1
paranoia,0.0,0.0002581977794990963,-10.0,0,1
agreeable,0.0,0.0002581977794990963,-10.0,0,1
together.,0.0,0.0005163955589981926,-10.0,0,2
insistence,0.0,0.0005163955589981926,-10.0,0,2
supporters.,0.0,0.0002581977794990963,-10.0,0,1
conclusion.,0.0,0.0002581977794990963,-10.0,0,1
quietness.,0.0,0.0002581977794990963,-10.0,0,1
eagerness,0.0,0.0005163955589981926,-10.0,0,2
analysis,0.0,0.0002581977794990963,-10.0,0,1
earlier,0.0,0.0002581977794990963,-10.0,0,1
claims,0.0,0.0002581977794990963,-10.0,0,1
panic.,0.0,0.0005163955589981926,-10.0,0,2
"eliminated,",0.0,0.0002581977794990963,-10.0,0,1
mean,0.0,0.0002581977794990963,-10.0,0,1
off.,0.0,0.0002581977794990963,-10.0,0,1
between,0.0,0.0005163955589981926,-10.0,0,2
partnership.,0.0,0.0002581977794990963,-10.0,0,1
same,0.0,0.0002581977794990963,-10.0,0,1
interactions,0.0,0.003098373353989156,-10.0,0,12
eliminating,0.0,0.0002581977794990963,-10.0,0,1
proceed.,0.0,0.0002581977794990963,-10.0,0,1
constructive,0.0,0.0002581977794990963,-10.0,0,1
honestly,0.0,0.0002581977794990963,-10.0,0,1
raises,0.0,0.000774593338497289,-10.0,0,3
closely,0.0,0.0049057578104828295,-10.0,0,19
influencing,0.0,0.0005163955589981926,-10.0,0,2
downfall.,0.0,0.0002581977794990963,-10.0,0,1
in.,0.0,0.0005163955589981926,-10.0,0,2
been,0.0,0.002581977794990963,-10.0,0,10
positive,0.0,0.0005163955589981926,-10.0,0,2
interactions.,0.0,0.0002581977794990963,-10.0,0,1
agreement,0.0,0.0012909888974954814,-10.0,0,5
patterns,0.0,0.001549186676994578,-10.0,0,6
wrong,0.0,0.0005163955589981926,-10.0,0,2
genuinely,0.0,0.000774593338497289,-10.0,0,3
find,0.0,0.000774593338497289,-10.0,0,3
emotions,0.0,0.0002581977794990963,-10.0,0,1
"player4,",0.0,0.0010327911179963851,-10.0,0,4
only,0.0,0.0002581977794990963,-10.0,0,1
perspective.,0.0,0.0002581977794990963,-10.0,0,1
evidence.,0.0,0.0010327911179963851,-10.0,0,4
appreciate.,0.0,0.0002581977794990963,-10.0,0,1
finding,0.0,0.0002581977794990963,-10.0,0,1
next,0.0,0.0002581977794990963,-10.0,0,1
contributed,0.0,0.0002581977794990963,-10.0,0,1
aligned,0.0,0.0010327911179963851,-10.0,0,4
"strategies,",0.0,0.0002581977794990963,-10.0,0,1
"behavior,",0.0,0.0002581977794990963,-10.0,0,1
manipulate,0.0,0.000774593338497289,-10.0,0,3
"closely,",0.0,0.0018073844564936742,-10.0,0,7
suggestions,0.0,0.0002581977794990963,-10.0,0,1
cautious.,0.0,0.0028401755744900596,-10.0,0,11
sufficient,0.0,0.0002581977794990963,-10.0,0,1
calm,0.0,0.0005163955589981926,-10.0,0,2
way,0.0,0.0010327911179963851,-10.0,0,4
"wise,",0.0,0.0005163955589981926,-10.0,0,2
discord,0.0,0.0002581977794990963,-10.0,0,1
mention,0.0,0.0002581977794990963,-10.0,0,1
pattern.,0.0,0.0002581977794990963,-10.0,0,1
take,0.0,0.0002581977794990963,-10.0,0,1
suspicious.,0.0,0.000774593338497289,-10.0,0,3
turn,0.0,0.0002581977794990963,-10.0,0,1
disaster,0.0,0.0002581977794990963,-10.0,0,1
distrust,0.0,0.0002581977794990963,-10.0,0,1
advocating,0.0,0.000774593338497289,-10.0,0,3
statements,0.0,0.0010327911179963851,-10.0,0,4
input,0.0,0.0005163955589981926,-10.0,0,2
unusual,0.0,0.0002581977794990963,-10.0,0,1
soon.,0.0,0.0005163955589981926,-10.0,0,2
shows,0.0,0.0002581977794990963,-10.0,0,1
pay,0.0,0.0010327911179963851,-10.0,0,4
"strategically,",0.0,0.0002581977794990963,-10.0,0,1
overlook,0.0,0.0005163955589981926,-10.0,0,2
"essential,",0.0,0.0012909888974954814,-10.0,0,5
causing,0.0,0.0005163955589981926,-10.0,0,2
uncover,0.0,0.0005163955589981926,-10.0,0,2
track,0.0,0.0005163955589981926,-10.0,0,2
player,0.0,0.0012909888974954814,-10.0,0,5
respond,0.0,0.0005163955589981926,-10.0,0,2
tread,0.0,0.0002581977794990963,-10.0,0,1
bit,0.0,0.0010327911179963851,-10.0,0,4
misled.,0.0,0.0002581977794990963,-10.0,0,1
scrutinizing,0.0,0.0002581977794990963,-10.0,0,1
suspicious,0.0,0.0028401755744900596,-10.0,0,11
promising.,0.0,0.0002581977794990963,-10.0,0,1
jump,0.0,0.000774593338497289,-10.0,0,3
unite,0.0,0.0002581977794990963,-10.0,0,1
sow,0.0,0.000774593338497289,-10.0,0,3
vigilant.,0.0,0.001549186676994578,-10.0,0,6
alliance.,0.0,0.0005163955589981926,-10.0,0,2
sign.,0.0,0.0005163955589981926,-10.0,0,2
haven't,0.0,0.0005163955589981926,-10.0,0,2
carefully,0.0,0.0012909888974954814,-10.0,0,5
"vocal,",0.0,0.0002581977794990963,-10.0,0,1
trusting,0.0,0.002581977794990963,-10.0,0,10
doesn't,0.0,0.0002581977794990963,-10.0,0,1
position,0.0,0.0002581977794990963,-10.0,0,1
forming,0.0,0.0002581977794990963,-10.0,0,1
"player1,",0.0,0.000774593338497289,-10.0,0,3
strategy.,0.0,0.000774593338497289,-10.0,0,3
monitoring,0.0,0.0002581977794990963,-10.0,0,1
valid,0.0,0.0005163955589981926,-10.0,0,2
gathering.,0.0,0.0002581977794990963,-10.0,0,1
player2.,0.0,0.0002581977794990963,-10.0,0,1
"compelling,",0.0,0.0002581977794990963,-10.0,0,1
patterns.,0.0,0.0002581977794990963,-10.0,0,1
sharing.,0.0,0.0002581977794990963,-10.0,0,1
ignore,0.0,0.0005163955589981926,-10.0,0,2
strategize,0.0,0.0002581977794990963,-10.0,0,1
alliances.,0.0,0.0002581977794990963,-10.0,0,1
lead.,0.0,0.0002581977794990963,-10.0,0,1
acting.,0.0,0.0002581977794990963,-10.0,0,1
"scrutiny,",0.0,0.0005163955589981926,-10.0,0,2
"lately,",0.0,0.0002581977794990963,-10.0,0,1
fair,0.0,0.0002581977794990963,-10.0,0,1
"crucial,",0.0,0.002581977794990963,-10.0,0,10
align,0.0,0.0005163955589981926,-10.0,0,2
